txt_path	label	text
Form/87452548.txt	Form	compound physical parameters file number number physical state concentration b158 dioxane/water solution calculated 25°c according extrapolation procedure schickedantz lorillard research center accession number 1662 reference or110-14 specific gravity specific gravity b158 25°c 897-0 solubility mutagenicity solvents b158 soluble ethanol g/ml stirring room temperature reference bc20-69 b158 soluble corn stirring room temperature reference bc20-69 oral b158 soluble corn stirring room temperature reference bc20-69 acute cardiovascular b158 insoluble procedure reference bc30-101 storage recommendations refrigerate amber glass bottle compound sensitive tair heat moisture safety comments suggested manoling procedure 8'7452548 form
Form/89113285_89113286.txt	Form	orcutt submission date from oocti2[ subject newport slim menthol 100’s progress report distribution effectiveness pre-sell report october only direct account chain voids indicate void distribution achieved retail outlets classified calls annual calls promotional impact pack coupon/sticker sales force 20's coupon pack coupon/sticker page sssetties
Form/89338038.txt	Form	vovy anid mottaa ‘alihm gnis vlvg hlia nivl3y ilvavdas goyniagitoo o4nyeubig asyeper tena oope-ps9 /l0e 91802 auew ‘epseyreg peoy jeaiy 1zz5 yoneredi03 20xe111ym swam salvidossy tvdido1oisohsin walay idaaoy y9yd vova to1anig ‘yooopont goals s1uawwo7 geog pras valay srooy aooyd ‘ydseasay 1oiolig wweisissy gente anabid ‘uotibiarg uoseay danibubis 18-624 b-azl -rarad cwipaas 18-b isjuawwwod eaan mall pion tuondyiosap pafiriag pajoeju07d pauurlduy pouueig cuonetaag amen 98-1i-b 910119 wong e91d sebiuod josuods noquny juawni0g 02-01'99 98-d1-01 suonepuiwiuiody >inex rale 6/-8 soatyazy yovy e1ep puas ‘payeutmial aeuiwiey anunuo want yoouay smieig kpmg wwaunsogd payaye /foso101g ai9adg 9-6-0 98-aa 99-4-01'99 501'93-3 ‘apmas pury saquinn apmis 98-27-07 4938-9 unefdxg ainipuk °9b- taza queoyiusis queoytudis uayoday 93-05 0f-2 yooyd apmig aszaiuy arend uoyeirag vayq 8-324 suonepuaunuosay 0911g aprs uoneiaag tuonbaiisao 2b9tk b-a2-1 'db-et-l babl ab-li-l/ w-ayhk b-hrl asessooou syaays jeuonippe yory swi] dwod joidaiig apmis swlaiy sqyty daytoday lyodatn noillviata wios vovu 8100
Form/89405867_89405868.txt	Form	teen acamonmnommmeie final report amendment study name comparative toxicity mice study number 1-5040 initiation date 1/13/86 date final report 2/17/86 part final report amended exact location page table table reason amendment requested sponsor amendment attach additional sheets necessary attached quality assurance 298s0b69
Form/91376724_91376725.txt	Form	fl3to724 snosuet iosii suohowoid pjoky giseydurgy yeiaedg sunoysep modnog palaatpq eipey uonowolg nvuoouds 2661 soieq uoisiady lds/3aa 7aars0ana nvudoud thcaliwhdouds osaq wyhooud wowd cowad 3ovsn adan tingihos shll wanoais onvye sunlignsaxa gnvud galvwilss nollonoud
Form/91974564.txt	Form	coupon code registration form from thom smith vince losito west giordano lindsley sadovnick rapisarldi davin pasheluk brands applicable kent media direct mail issue frequency/year space/color coupon issue date 10/13/95 coupon expiration date 1/7/96 circulation geographical area regions coupon value carton pack or/carton carton advertising creative theme signature initiator date initiated 6/8/95 analytical requirements control only code assigned gesecd number redemption teem hacen nemo e9svlald
Form/92081249_1250.txt	Form	urban center initiative assignment profile sample division atlanta west list information pertains urban center portion assignment only population composition black hispanic white total retail calls 2000 approximate retail calls secured glass retail call frequency calls 50/yr 25/yr 12/yr 6/yr annuals total primary class trade liquor secondary class trade grocery primary distribution channel jobber sub-jobber membership club cash carry sub-jobber 4bz1g0z
Form/92662989.txt	Form	92662989 oft-sni sivlol uaaho aiva ‘ossez alee oszez cocez osvez opoez osvee awvn hswolsnd lsnd aino s001 s17] ool-t /'stslt ‘ala on/sax ato9 w9/s 66ce-shs-cle- noidah ofeynyy ‘uohueny ‘acs 0€r/zl7-96 nollonouyd tiddv golddd noilowoyd lyasni g10d
Form/93117926_7928.txt	Form	sales promotion data input sheet action code poadd pofix poget porem arom cons o0d_- cersvive dincex number charge year schedule code feof prem pesc dolev tome account coupon mubt supply sxpiration date type code total item noran trem cost overrun allowed ship code _____ supplier code delivery date dd/¥z terms authorized code misc cost specifications requirements misc costs —____ specifications requirements lines characters line visite coss ptréocuaréa lied lined bidder bidder bidder bidder —_—— reason poinput sht/sp1 6/11/92 i2blt
Form/93158159.txt	Form	certificate performance this certify placements lorillard brands properly identified made cigarette machines location owned operated shown attached placement list remain machines minimum days name company date address city state signature total machines locations machines brand prior amount brand packing placements placements vendor kent kent kent newport newport ewport true total placements placements servicemen panels total vendor lorillard division manager regional sales manager york office region paid approval approval check aate date date mail sales accounting department
Form/93495597.txt	Form	laer tres cses xaho sawpain bognaa u38vd3ud o3l91dno< uaihsvd wave 1dn0d d3l31drn03 0313 1dn03 uauvasua gsisian09 tutte pitt eeeeeeeee peer pttl se-s9 azaaa aoow [719 notzatussaa solely insinayd aly] cesess aiva 3dxl xwing
Form/94079800.txt	Form	eeee ——trrre reonr nrorrse ninaneacmt erent rthieul tobacco company 1701 quincy'ave suite naperville 60580 telephone 9727 14622 date 3-/-76 tous from apes company phone 708-369-9727 phone 708-369-1422 number pages including cover messages cotwamcata cornplete dred caryl toei eriad yess fuek 0086406
Form/94333601.txt	Form	trade name business telephone number funness activity cade 212-545-2392 1883 daprtnant tuten eance calendar year 1991 ct-3 business corporation perlod 1991 franchise return beginning article lull emplover identncal numbe office must report changes fame address owner/afficer information form lorillard tobacco company park avenue otf-95 also department-12th floor ores 10016 isnew check date recnived principal business activity state country incorporation date foreign corporations date tobacco products 5/19/89 12/29/89 audit corperation involved merger acquisition thisis association publicty consolidation april 19687 complete attach farm schedule federal taxable income operating loss special deducona interest federal state municipal obigations incuded online] interest paid corporate stockholder owning issued outstanding stock deductions directly atbibutable subsidiary capital attach deductions indirectly attributable subsidiary capital attach york state state local taxes deducted faderal return instructions 868] acrs/macrs deduction used computation fine attach form ct-399 175] additions attach instructions addiines through8 tenes 314] income subsidiary capital from ct-3-att fine =—st— dividends nonsubsidiery corporations instructions ‘icd foreign dividends gross-up included lines and11 8=—sti york operating loss deduction attach federal computations allowable york depreciation attach form ct-299 subtractions attach instructions total subtractions fines 878] entire income subtract line fromiine9 investment income allocation from ct-3-att line line above 983] business income atocation subtract line fromline cece 453] allocated investment income multiply ct-3-att line allocated business income mutiply line ct-3-att line line total allocated income lines and21 ence 225] optional depreciation adjustments attach form ct-324 entire income base line subtactline 225] _entire income base computation multiply line rate instructions enter kine enter whole dowars bersttragtn sopmgete entero pmovenn [225 seaeractarsensatue [203 ___271 542_ aduamdtuuiunes [900 387] total abit [3t_[3 total capital subtract coumn fromiine coumc subsidiary capital from ct-3-att fine 653] total assets trom federal real property marketable securities inchided line subtract line line lojesshs se2qesaesesesesse business investment capital subtract fine fromiine 0004 investment capital from ct-3-att fine coumne business capital subtract line line cece allocated investment capital multiply fine 0007 ct-3-att fine 533] allocated business capital multiply line ct-3-att line fine -289 capital base lines and38 -289 479] issuer's allocation percentage instructions 0651 capital base computation multiply line 00178 enter andoniine43 copyright 1991 form software onty center piece software form 1991
Form/94408603_94408605.txt	Form	spell submission date from subject stylelights progress report style package calls converted packaging report only distribution 8/25/95 current chain hain slim slim slim slim [___ [fe] promotional impact pack carton sales force 20°s free pack report e0980hh6
Form/94543616.txt	Form	lorillard classification form s-181 99-101-4 waka store name pret die/ dliodl didig /2/s/sisieisi2/3i3iais store dioq oad\ ‘salesrep date /o/o e]/o]® change oiodio ]®/o base info odo] oliag enter data section fill oval completely qigia qi1i rome tacionmel hated core tulellale type supermarket drug grocery convenience tlauor membership discount military news/cigar wits mesa eeaeaeeees niche classification belt-line floor unit counter semi resort vending beseeeese s88sesess none complete directed tray flex putaeae eects uartiels tray flex ®ddodooodododo®d cig/candy odoododdmodd cancet reason cancel reason wire/4 wide wires wide wire/6 wide wire/8 wide wire/facs wireciggum stack4w pvot pivot stacksw =gqdgdgd tower checkout dood stray flex speciala newport tray flex specialb sched stack ware/4 wide special cancel reason stack wires wide 2ded speciald remc tower wire/6 wide speciale security wires wide special suction 2003 pent kiosk removed retail canc display notss other cancel reason categorya removed retailcanc category notss pgets category notmnt_ cancel plan reason categoryd poem removed categorye notselfservice maintained retailer cangelled cigs olsenghs
Form/94548296.txt	Form	route south suite hasbrouck heights 07604 telephone 393-7110 393-4820 date 6/10/96 time cover sheet weber from donato subject special promotions style report 1996 pages including 9628hsh6
Form/95857211_7212.txt	Form	paceerrenpisee’ meth s704 8812 charlotte york 0047005 feel orcutt submission date from sparrow octs ogtst subject harley-davidson cigarettes progress report distribution effectiveness pre-sell report only thee direct account chain voids indicate void ‘wholesale nash finch majority accounts probst brothers distribution achieved retail outlets classified calls annual calls promotional impact pack cent coupon/sticker extremely successful gensrating consumer trial recent weaks fess impact competitive programs bringing price harley davidson sales forge 20's excellent tool outiets accept coupons excellent obtainin consumer trial carton carton movement less anticipated general market military carton outlets better anticipated differential outlets 95857214 1at2
Form/95861023_1025.txt	Form	orcutt submission date from belongia subject gold price progress report distribution effectiveness pre-sell report july only distribution achieved retail outlets classified calls region support non-support markets annual calls range high distribution promotional impact cents pack excellent stores gold lowest price therefore coupon/sticker getting excellent consumer trial stocks indicative promotional impact observed widely sales force 20's excellent used gain purchase sales reps bigif offer potential consumers sales force free excellent consumer offer readily accepted majority pack coupon consumers hand carton excellent coupon gold lowest carton priced products weeks following price reduction gold attractive competitive couponing suspended resumed effectiveness advertising abundant support markets copy needs changed previously reported effective brand identification s2019856 page
Form/96055461_5464.txt	Form	orsl4a/a7 1773 lorillard aeo4 jacksonville bool melsish from maddox pecial subject maverick specials progress report region full partial only partial region continue division scope division full partial division name division name reps division name division name reps bivision name division name reps direct accounts chains headquartered within region stores stocking maverick specials horne gandy stewart wholesale callahan gracery pridgen bros inland food stores l9vs5096 d2ft4/97 mavpaos pages
Form/96334543_4546.txt	Form	received spell from farnham 1996 sepis sparrow subject maverick specials progress report effectiveness pre—sell harley transition booklecoupon maverick/harley bigif report only pre-sell sales force encountered little difficulty selling maverick retail wholesale accounts coverage preseil period diminished affixing booklets assembling b1g1f’s leveling inventories harley transition booklet/coupon retailers report receiving many tri—fold coupons booklet size large king size packings covers tear tape resulting difficulty opening pack booklets design great conveying transition message maverick/harley b1ig1f excellent selling retail inventories giving consumer first hand chance compare maverick harley cases deals sold accelerated rates distribution direct accounts chains stores stocking maverick specials name account stores name account stores none zvspss9e page revised
Form/96690786.txt	Form	pare screayper credit form marker plant operator cateway odvord contract media discrepancy month credit applied month updating only amount credited reason credit esren erry schpo
Form/99193395.txt	Form	record series inventory retention approval inyentoried date depart section lremg established weal section series atso known aglect— pepa conta location phone general description purpose record series hulleck section pote volume conn sorting filing arrangement growth volume list growth files linear growth time span sorted file size type section records used create record records created record section measurement gb4- volume maintained dept record copy original copy dept generates original input/output records frequency reference proprietary dept depts duplicate records sources duplicate record series format loca security storage location format paper microform section type electronic record location level security access electronic housing method proprietary trade secret highly confidential retention requirements/ approvals considered vital special storage required statutory assigned record series code revision re-inventory date regulatory requirements records management proprietary dept legal department initials date office records total office center retention remarks approved retention office lorillard tobacco records center 53395
Form/99201310.txt	Form	95/30/00 1898 orillard ptld greensboro sales [001/006 tobacco company sarl williams from susan graham 336-335-7299 bate 2000 phone 336-335-7205 503-641-1898 competitive activity pages [jurgent []rorreview []please comment [please reply plaase recycle comments reynolds steven enloe farnham terry blachly attached correspondence sent reynolds direct accounts regarding unsalable partners payment quarter susan graham attach permanent file confidentiality note facsimile contain privileged confidential information intended individual entity named above ifthe reader facsimile intended recipient employee agent responsible delivering intended recipient hareby notified dissemination copying facsimile strictly prohibited received facsimile error please notify immediately telephone number indicated below retum original facsimile addrass postal service 8035 cisrug drive lorillard tobacco company beaverton 97008 telaphone 646-6299
Form/99488529.txt	Form	notice board action violation case 202256 licensee aout licensee l-41 shwe city state -washington phone liguor control height weight lda- 95¢0/ city/state/zip lec3esevco/ mast permit liquor license location violation name business street address gity county date time violation -/2-7e saba violation ‘oon 23-080 leoplertesob ares voboncee proposed penalty served licensee manager employee signature date ffol time send monetary washington state liquor controt cosa penalty within administration days 43076 olympia 98504-3076 options listed back notice failure penalty check money order within days result legal action collect 6658866
Letter/00000831.txt	Letter	letter editor personnel administrator editor owner company employees found lewis solmon's recent article side smoking worker controversy interesting like share views since i've experience issue small vocal group employees pressured either smoking segregate smokers nonsmokers first approached considered situation several reasons decided restrictions first implementing smoking policies would required take action good employees worked quite time second implement smoking policy would disrupted company's work process since many offices employees similar skills responsi- bilities work together furthermore took hard look situation dis- covered vast majority employees neither aware particularly interested problem read weis' articles solmon referred considered economic aspect argument solmon's article based common sense suggcsts rearranging people changing policies implementing strictions disrupting workforce save moncy sincerely tiok 0027645
Letter/0055501936.txt	Letter	british-american tobacco company amember b-a-t industries group chen registered office westminster house legal department millbank london sw1p solicitors cannar johnson telephone 01-222 1222 godby telex 27384 battob sassoon facsimile 01-222 3659 yourref 27th july 1989 0-04 lamb brown williamson tobacco corporation 35090 louisville kentucky 40232 dear chuck tobacco smoke filters writing inform decided batco longer wish maintain case australia belgium finland germany holland south africa switzerland united kingdom asked offer to_ofeer patents assignment ukhested enclosed copy corresponding patent information look forward hearing matter course kind regards sincerely paprsbs buses 681649618 incorporated london number 74974 cables vehicular london tintin areer arate sone nein neat atten
Letter/10005191.txt	Letter	amarriotts campeibacks resort golf club world august 1982 robert gertenbach executive vice president secretary council tobacco research-u east 59th street york 10022 dear since months away february 23-26 1983 planning session council tobacco research-usa appropriate tinalize cametback american meal plan rates rates camelback american plan breakfast/lunch person plus service charge reconfirm guest room rates singles/doubles meeting room rental would please sign bottom enclinsed copy letter return office soon possible cunfirmation amendment contractual agreement dated march 1982 look forward hearing soon thank sincerely luce sales manager peoroven idicdrede date cavguugh irrw nn-570701
Letter/10021964.txt	Letter	novertber 1982 grant 1357r1 fabian idonetti research professor biochendstry center hlcod rasearch boston univeraity school medicine hast concord street beston 02118 dear doctor lionettd council] tabacco research pleased avard yenewal grant awournt pericd december 1951 throwh novernber 1982 etudy proposed application dated dune 1981 understood grant made subject scceptance institutional authorities heretofore since concludes peried originally procraund bowty considerad terminal project comprehensive final report exoncted convenfence temainaticorn reprints papers resulting grant thereafter proposals acceytable consideration novo ommpetition available funds licht progras status priorities tive suizalnsion plan submit euch proposals well send formal outlinas arojects mind carly possible program planning grow advise wheather forvel application recommended handled staff contact attention particularly called enclosed important prooaiural information grantees vincent limanti associate research director continue present sclentific staff primary contact crant consult questions problems erise kept informed srocress stirty please atbached notice rasearch projost™ return cordially robert gertenbach audftor ro'k
Letter/10032894.txt	Letter	werao brown williamson tobacco corporation 1gor west hitt street» 5000 luraisrifte kentucky 0202 ernest peepces tene omonce benior vice cresioent- bo21 774-7076 ofaf counsel 774-7011 november 1980 messrs bowling holtzman jacob shinn spears tucker brown confirm next meeting industry research review group take place thursday december meeting held offices york purpose meeting hear presentation given gardner others please re-confirm number people coming meeting know good wishes cordially ep/dlb addison yeaman
Letter/10162340_10162342.txt	Letter	aunt rkb1715019 temple university health sciences center philadelphia pennsylvania 19140 division cardiology louts soloff felix cortes michael mcdonough howard warner harold rutenberg june 1971 robert krause robert hockett associate scientific director council tobacco research east 59th street york 10022 dear hockett thank much privilege reading manuscript return herewith also enclose copy recent article interesting apparently contradictery findings namely returns normal within short time experimental ligation coronary artery still much disturbed clinical implication manuscript wrote previously audience reader con- ditioned accept results without recognizing experiments possibly lack clinical relevance thus authors point framingham study found sudden death coronary artery disease four times high heavy smoker non-smoker authors also pdint the” wost likely cause sudden death ventricular fibrillation authors fail state neither framingham group group found sudden death coronary artery disease occurs predominantly smoking sooner smoking would little difficulty proving cause effect contrary temporal relation smoking sudden death never documented indeed evidence least within hospital within coronary care unit indi- cates ventricular fibrillation without sudden death occurs without immediate antecedent smoking experimental temporal relation therefore counter part clinical medicine believe points discussed stressed article
Letter/10164982.txt	Letter	hko17 54006 franklin institute research laboratories genjamin franklin parkway philadelphia pennsylvania 19103 446-1000 december 1976 george weinbaum research laboratories albert einstein medical center philadelphia 19141 dear weinbaum pleased continue electron microscopic research ultrastructure alveolar septum collaboration research laboratories albert einstein medical center involved development staining techniques specific localization amorphous elastin microfibrillar elastin neutrophil elastase aiso involved evaluating earliest changes seen ultrastructural level resulting induction emphysema neutrophil elastase sincerely yours victor damiano frincipal scientist materials section physical life sciences dept 448-1344
Letter/10223631.txt	Letter	boveaber 1977 park avenue 40017 dear joan figures requested figmeld noid many grants avearded independent entists medical schools hospitals research institutions grantees publ porte 3763
Letter/10230391.txt	Letter	omaha itizens clean publicly used buildings newton massachusetts 02159 0776 zxxcotivs duacror bechnttz june 1977 council tobacce research-u east s9th street york 10022 dear council totacco research-u ssonsoring agency program research ‘quest= fons totacc> he=th outgrowth totecco industry research council formed e=rly 1954 tobacco manufacturers growers warehousemen would tobacco manufacturers growers ware= fousemen want finance research tobacco health knowing thet research discover positively thet cigarettes tobaceo products cause isease kill people thus working self-interests growing manufacturing selling tobacco please answer th's perplexing question thank sincerely rechnite executive director 10535
Letter/10235850.txt	Letter	draft dear compilation together staff impressive even old-timer like many years’ involve- cancer research actually list short looks numerous studies projects approved scientific advisory board funded finds considerable important data might otherwise made available scientific community looking back first became associated becoming increasingly evident many weaknesses epidemiological work people rely blame cigarette smoking major cause lung cancer ailments deficiencies tobacco causation hypothesis need much research becoming clearer creasing numbers research scientists know many investigators look bacco hypothesis unbiased impartial find over-simplified over-interpreted propaganda efforts various groups agencies instilled fear minds many people deplored based good honest science insist scientific conclusions based firmly critical unbiased research essential element search truth convinced truth come time research i_am proud years know members proud grateful opportunity velop program aimed providing informa- tion industry take pride support years program worthy contributed much advancement scientific knowledge certainly opinion largest intensive program world feel productive terms getting solid findings area interested kindest regards sincerely 16420
Letter/10375498.txt	Letter	duly 1959 wiiton schur director reserrch development ecusta paper division olin mathieson chemical corporaticn pisgah forest nort carolina dear milton bave letter july bolan copley memosial hospital aurora illinois files fail show published papers tobacco grents related studies weual granting agencies public statements visv- point previous correspondence kind thus couplete unknowm still enquire whether pathologists persanally acquainted vork professionel standing reputation want refer give references existing publiahed literature subject qoday copy letter hamburger delighted know sample amoke condensate deen sent along kind regards gincerely rast robert hockett enclosure associate scientific director hkg387959
Letter/10377432.txt	Letter	north carolina state college agriculture engineering raleigh north carolina deyarteaent sate april 1959 robert hockett tobacco industry research committee east forty second street york york dear hockett received letter april forms epplication research grant forms completed returned preparing progress report results date 1957 1958 grants report included application forms progress report dated april 1958 reported tirc urant still number tirc grant would appreciate receiving information earliest convenience sincerely one” mccants associate professor document subject confidentiality agreement ukf389875
Letter/10381924.txt	Letter	public relations counsel associates lincoln road great neck 11022 51694825715 august 1984 chris cory manager editorial services philip morris park avenue york 10017 dear chris attached article good example discussed weaknesses deficiencies could probably muliti- plied 10-fold professional statistician epidemiologist data necessary true evaluation article lacking journal pears issued organizetion well-known antismoking bias also journal almost trade organization publication note there's mention wine other drink- habits subjects might want send copy laue sanne sure whether french industry group paris association fournisseurs com- munautaire cigarettes seen know director héléne bourgois sure still there best wishes leonard zahn attachment
Letter/10389325.txt	Letter	ibis s277 october 1970 harry nelson medical editor angelea times times-mirror square angélies california 90053 dear harry attached release quite significant hope able first time anyone courage criticize report nursing comission study course criticiam comes side fence scoms getting deal know lyns california report affect long rune martin quite attractive bright wellespoken perzonable dedicated wife physician mother four it’s possible hope dimsportance story she’s angeles checking international hotel night next days rate bope family vell best lovely wifes kindest regards sincerely leonard zahn lsz/hg atte
Letter/10390058.txt	Letter	october 1973 jewes adaus letter dear please reproduce enclosed note lease mail quickly possible lists’ also envelopes typed attached list mailing blue note stapled upper left hand corner sailings need extra copies release please hold onto list event another mailing soon need plate something else next week many thanks sincerely leonard zahn
Letter/10392535.txt	Letter	creighton university school medicine department preventive medicine public hasith april 1984 leonard zahn leonard zahn associates public relations counsel lincoln road great neck 11022 dear thank much enclosing exceedingly interesting paper martensson larsson zettergren dealing malignant mesothelioma siblings interest cases epithelial types malignant mesothelioma finally extraordinary cases three four biphasic types dominating fibrous component latter identical twins this course fosters hypothesis high genetic specificity relevant histologic form mesothelioma timely indeed paper enclosed press cancer genetics cytogenetics project mine supported know published shortly since returned galleys things moving slowyy hopefully steadily respect sincerely henry lynch professor chairman professor medicine htl/va enclosure california 24th street omaha nebraske 68178 280-2842 telex 610-622-0287 mete
Letter/10399765.txt	Letter	julian doyle belgium telex 24218 25th february 1980 dear thank mich jetter lith february delighted lunch staying leonard zahn leonard zahn associates lincoln road great neck
Letter/10403212.txt	Letter	campbell- johnson limited public relations consultants 16-bolpon-street-london-why swiss cente wardour london telophone—gs—234—4 telephone 01-94 2529 2280 1980 leonard zahn leonard zahn associates lincoln road great neck 11921 ward thank much letter demopoulos talk pass information given research committee possible feel inclined take matter little further uura
Letter/10424400.txt	Letter	neal paar eect eneet tree serie neaieibesiabeiaesrs chet coed eatin ricca chat wayne state university 1401 rivard 6trest college medicine detroit michigan 40207 department medicine april 1967 robert hockett thed associate scientific director council tobacco research-u third avenue york 10017 dear thanks mich letting know conference 16th unfortunately meeting departmental chairmen would difficult anyway 20th 2lst good wishes many thanks sincerely richant bing professor chairman department medicine rib/
Letter/10426975.txt	Letter	wghee seccasong yeantatir comn ayaa tenis canescens rete narin beep aegcnimin siaetant june 1975 feinstein pathology department health selences center state university york stony brook 21790 dear feinstein thank letter accepting invita- tion council tobacco research conference proteases inhibitors information sent next weeks sincerely david stone associate research director
Letter/10427746.txt	Letter	institute cancer research bubholme avenve chage philadelphia pennsylvania march 1962 robert hockett tobacco industry research committee forty-second street york york dear thanks sending note yes's no's along several staff make really good conference send notices members know many staff coming within next benson hotel institute make arrangements number coming namely write participants telling come train alight north philadelphia station take taxicab airport take taxicab there hand know arrival time more able meet station wagon institute tell keep account expenses send give meeting planning luncheon caterer institute little dinner evening come doubt friday stay overnight evening doubt straight home others stay saturday morning asked king institute sound note opening talbot welcomes them blackboards projection outfits anyone wants bring slides hope arrived safe home fort lauderdale certainly good time work done went miami couple days took train waiting confirmation ideas number staff coming bests sincerely stanley reimann spr/me
Letter/10429748.txt	Letter	feateven ewer council tosacco search east street york 10022 july 1975 ennai beemer» serer dear scientific advisory board council tobacco research-u carrying comission sponsor broad progrem research tobacco human health foun useful hold informal unpublicized roundtable-conferences variety subjects meetings held cardiovascular effects nicotine psycho-physiological aspects smoking dung pathology chronic respiratory diseases carcinogenesis many subjects board planning hola enother conference focusing areas related etiology pathogenesis chronic respiratory diseases purposes meeting eppreise present state knowledge relation overall dctions proteases inhibitors including ereas activators pro-enyzmes roles macrophage anfi leucocyte particular especta inmunological systens order 4nduce 4nterchange ideas develop perspective uminate research areas conceive objectives designed close gaps present research efforts conference tentatively scheduled period monday september tuesday morning septexber year council offices york city work interests considered significant general area discussed counci\ cordially invites atteni meeting ‘look forward hopefully receiving acceptance know whether ‘you would willing make short presentation reviewing particular dnvostigations aims conference informality presentation stressed out-of-pocket expenses paid council snfornation forwarded near future bincerely david stone
Letter/10430661.txt	Letter	tobacco manufacturers’ standing committee telepbone magfoir 3804 6-10 braton street telegrams tobcom wesdo london london auguet 1957 mail hoyt tobacco industry research committee east k2nd street york york seae dear sent charles macarthur psychologist harvard university health service copy annual report largely mist confess excuse asking monograph written psychology smoking likely published give definite answer question mentioned proposal conference september interested psychological aspects smoking expressed hope might there first heard conference apart pessing reference possibility held either colleagues made last november would possible give information know whether feel would advantage either someone else attending discuss course subjects well know alan cempbell-johnson raised john hill following discussions recently whether would useful someone hill knowlton’ office come near future discussion future policy light recent developments seacs elsewhere sincerely
Letter/10431489.txt	Letter	inti concn bide ghes balan robert priis departasnt microbiology scheol medicise university washington geattle washington 96105 dear doctor priis enclosed please find check covering expenses recent conference alterations gene expression carcinogenesis” belé effice york city pleasurable experience host presentation contributicn appreciated look forvaré bearing reading future research progress would pleased assist towards goal possible sincerely yours join ereisher associete scientific directar encl
Letter/10432401.txt	Letter	averill liebow professor chairman department pathology school medicine university california diego jolla california 92037 dear averili bnelosed check covering expenses diem connection scottsdale meeting sorry wife hotel anoonvenience trust never happen again best wishes sincerely royt executive vice president enci
Letter/11001828_11001829.txt	Letter	university texas anderson hospital tumor institute texas medica center houston texas 77025 june 1970 hoyt executive director council tobacco research east 59th street york york 10022 dear thank much stand consultation enclosed corrected graphs little like listed components total respiratory would clear asthma bronchitis tuberculosis respiratory cancer included well emphysema bronchitis separate rates included total rates rates last conditions small consider separately makes quite case improved classification going introduction antibiotics influenza pneumonia going route reported respiratory cancer mortality called hong kong 1968 gave death rate another jump general ascendant course work longer document continues mortality data hand make report bill alban next three weeks file cases completely processed negroes quite complete latins anglos coded punched need checked duplicates printout plus cases houston compare plus deaths causes first check classifications facts were asked article inter- national journal cancer awareness years total popula- tion base cancer cases houston available checked total deaths causes houston caused great deal anticipa- tion tenth international cancer congress houston steady stream visitors epidemiology meetings able attend sp-files oolgi4
Letter/11002448.txt	Letter	16/199 preston thorgf'mson 9265 rick bauman 43rd portland oregon 97206 honorable edwin peterson chief justice oregon supreme court salem oregon 97310 aughenbaugh roberts supreme court 5836843 initiative petition regarding alcohol increases dear chief justice peterson notified initiative petition referenced contains insignficant error citation chief petitioner want make clear error affects ability petitioners signers understand initiative ynerefore withdrawing initiative thank time consider technicalities attorney general’s title unfortunately fear frivolous litigation value strategy ovar substan court’s timely response title question rick bauman chief petitioner oregon health initiatives honorable barbara roberts jonn bagg assistant attorney general pauli romain tior 0013364 tats
Letter/11004530.txt	Letter	lars friberg professor chairman karolinska institute department environmental hygiene s-104 stockhoim sweden telephone 08-23 08-33 0113 stockholm september 1969 robert hockett associate scientific director council tobacco research-usa east 59th street york 10022 dear hockett hiller travel service want definite information regard number rooms want occupy dates think know everything participants like know definitely regard observers tobacco research council understand kurt enslein come observer would please give exact data want referred list participants send within short further would like reservation prefer touch hiller travel service yourself would appreciate instructions earliest convenience best regards sinceneiy lars friberg sp-files 004510
Letter/11007947.txt	Letter	university pennsylvania philadelphia 19174 wharton school 243-8222 department statistics september 1976 editor american journal epidemiology wolfe street baltimore 21205 dear enclosed consideration original copies manuscript entitled etiology atherosclerotic disease carbon monoxide statistics authors hickey clelland submit manuscript consideration commentary article publication american journal epidemiology otherwise acceptable opening quotation artemus ward deleted retained discretion editor included brief expression tone since article somewhat critical claims certain investigators rebuttal might appropriate event paper found acceptable correspondence undersigned sincerely richard hickey rih/gfl enclosures sp-files 007927
Letter/11010532.txt	Letter	university pittsburgh pittsburgh pennsylvania 15213 july 1973 hoyt executive vice president council tobacco research--usa east 59th street york york 10022 dear hoyt enclosed please find copy first report council tobacco research--usa special project -environmental epidemiology entitled relation birth- place migration environment cancer mortality submitted journal chronic diseases expect second report weeks personal regards thomas mancuso research professor occupational health graduate school public health enclosure
Letter/11013274_11013275.txt	Letter	washington university school medicine louis missouri 63110 joseph ogura lindburg professor head s5t7 euclid department otolaryngology 367-6400 october 1974 hoyt executive vice-president council tobacco research-u bast 59th street york york 10022 special project dear hoyt extend thanks support amount— enabling undertake feasi- bility study special project accordance request credits future publications worded manner indicated again sincere thanks sincerely yours jho/sas sp-files o13255
Letter/11014972.txt	Letter	‘apxil 1982 special project 94cc professor theodor sterling department computing science simon fraser university barmaby british colunbia canada vs5a dear professor sterling thank letter april 1982 interim report financial accountina proposal continuation project computer analysis health ralated data pleased confinn require first yeer project begin april 1982 provided simon fraser university equal installments payable 1982 november 1982 understood complete accounting funds made march 1983 wexpended funds retinmad note study contemplates duration yesrs therefore consideration given support additional year budgeted following review progress before first year wih/1p dean bryan beime auditor sp-files 014953
